ActivityName,ResourceId,Timestamp,Transition,EventId,CaseName,TraceId,Value,Position,Day
get_food_from_fridge,1,2020-03-22 01:36:00+00:00,start,1055,cook_and_eat_BP,96,,fridge,Day7
get_food_from_fridge,1,2020-03-22 01:37:00+00:00,complete,1057,cook_and_eat_BP,96,,fridge,Day7
go_kitchen_shelf,1,2020-03-22 01:37:00+00:00,complete,1058,cook_and_eat_BP,96,,kitchen_shelf ,Day7
get_bread,1,2020-03-22 01:37:00+00:00,start,1059,cook_and_eat_BP,96,,fridge,Day7
get_bread,1,2020-03-22 01:38:00+00:00,complete,1061,cook_and_eat_BP,96,,fridge,Day7
go_dining_table,1,2020-03-22 01:38:00+00:00,complete,1062,cook_and_eat_BP,96,,dining_table ,Day7
eat_cold_meal,1,2020-03-22 01:38:00+00:00,start,1063,cook_and_eat_BP,96,,dining_table ,Day7
eat_cold_meal,1,2020-03-22 02:09:00+00:00,complete,1065,cook_and_eat_BP,96,,dining_table ,Day7
go_kitchen_sink,1,2020-03-22 02:09:00+00:00,complete,1066,cook_and_eat_BP,96,,kitchen_sink ,Day7
put_plate_to_sink,1,2020-03-22 02:09:00+00:00,start,1067,cook_and_eat_BP,96,,kitchen_sink ,Day7
go_kitchen_sink,1,2020-03-22 02:16:00+00:00,complete,1090,cook_and_eat_BP,96,,kitchen_sink ,Day7
go_kitchen_sink,1,2020-03-22 02:17:00+00:00,complete,1091,cook_and_eat_BP,96,,kitchen_sink ,Day7
put_plate_to_sink,1,2020-03-22 02:17:00+00:00,complete,1093,cook_and_eat_BP,96,,kitchen_sink ,Day7
go_kitchen_shelf,1,2020-03-22 02:10:00+00:00,complete,1069,drink,97,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 02:10:00+00:00,start,1070,drink,97,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 02:10:00+00:00,complete,1072,drink,97,,kitchen_shelf ,Day7
go_kitchen_sink,1,2020-03-22 02:10:00+00:00,complete,1073,drink,97,,kitchen_sink ,Day7
get_water,1,2020-03-22 02:10:00+00:00,start,1074,drink,97,,kitchen_sink ,Day7
get_water,1,2020-03-22 02:10:00+00:00,complete,1076,drink,97,,kitchen_sink ,Day7
drink_water,1,2020-03-22 02:10:00+00:00,start,1077,drink,97,,kitchen_sink ,Day7
drink_water,1,2020-03-22 02:12:00+00:00,complete,1079,drink,97,,kitchen_sink ,Day7
go_wc,1,2020-03-22 02:12:00+00:00,complete,1080,wc,98,,wc,Day7
wc_do,1,2020-03-22 02:12:00+00:00,start,1081,wc,98,,wc,Day7
wc_do,1,2020-03-22 02:16:00+00:00,complete,1083,wc,98,,wc,Day7
wc_flush,1,2020-03-22 02:16:00+00:00,start,1084,wc,98,,wc,Day7
wc_flush,1,2020-03-22 02:16:00+00:00,complete,1086,wc,98,,wc,Day7
go_bathroom_sink,1,2020-03-22 02:16:00+00:00,complete,1087,wc,98,,bathroom_sink,Day7
wash_hands,1,2020-03-22 02:16:00+00:00,start,1088,wc,98,,bathroom_sink,Day7
wash_hands,1,2020-03-22 02:16:00+00:00,complete,1089,wc,98,,bathroom_sink,Day7
go_chair,1,2020-03-22 02:17:00+00:00,complete,1094,relax_BP,99,,chair,Day7
rest_in_chair,1,2020-03-22 02:17:00+00:00,start,1095,relax_BP,99,,chair,Day7
rest_in_chair,1,2020-03-22 02:38:00+00:00,complete,1097,relax_BP,99,,chair,Day7
go_chair,1,2020-03-22 02:38:00+00:00,complete,1098,relax_BP,100,,chair,Day7
rest_in_chair,1,2020-03-22 02:38:00+00:00,start,1099,relax_BP,100,,chair,Day7
rest_in_chair,1,2020-03-22 02:54:00+00:00,complete,1100,relax_BP,100,,chair,Day7
go_computer,1,2020-03-22 02:54:00+00:00,complete,1101,use_computer,101,,computer ,Day7
switch_computer_on,1,2020-03-22 02:54:00+00:00,start,1102,use_computer,101,,computer ,Day7
switch_computer_on,1,2020-03-22 02:54:00+00:00,complete,1104,use_computer,101,,computer ,Day7
go_computer_chair,1,2020-03-22 02:54:00+00:00,complete,1105,use_computer,101,,computer_chair,Day7
use_the_computer,1,2020-03-22 02:54:00+00:00,start,1106,use_computer,101,,computer ,Day7
go_computer_chair,1,2020-03-22 03:53:00+00:00,complete,1119,use_computer,101,,computer_chair,Day7
go_computer_chair,1,2020-03-22 03:54:00+00:00,complete,1120,use_computer,101,,computer_chair,Day7
use_the_computer,1,2020-03-22 05:00:00+00:00,complete,1122,use_computer,101,,computer ,Day7
go_computer,1,2020-03-22 05:00:00+00:00,complete,1123,use_computer,101,,computer ,Day7
switch_computer_off,1,2020-03-22 05:00:00+00:00,start,1124,use_computer,101,,computer ,Day7
go_computer,1,2020-03-22 09:06:00+00:00,complete,1225,use_computer,101,,computer ,Day7
go_computer,1,2020-03-22 09:07:00+00:00,complete,1226,use_computer,101,,computer ,Day7
switch_computer_off,1,2020-03-22 09:07:00+00:00,complete,1228,use_computer,101,,computer ,Day7
go_kitchen_shelf,1,2020-03-22 03:51:00+00:00,complete,1108,drink,102,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 03:51:00+00:00,start,1109,drink,102,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 03:51:00+00:00,complete,1111,drink,102,,kitchen_shelf ,Day7
go_kitchen_sink,1,2020-03-22 03:51:00+00:00,complete,1112,drink,102,,kitchen_sink ,Day7
get_water,1,2020-03-22 03:51:00+00:00,start,1113,drink,102,,kitchen_sink ,Day7
get_water,1,2020-03-22 03:51:00+00:00,complete,1115,drink,102,,kitchen_sink ,Day7
drink_water,1,2020-03-22 03:51:00+00:00,start,1116,drink,102,,kitchen_sink ,Day7
drink_water,1,2020-03-22 03:53:00+00:00,complete,1118,drink,102,,kitchen_sink ,Day7
go_chair,1,2020-03-22 05:01:00+00:00,complete,1126,relax_BP,103,,chair,Day7
rest_in_chair,1,2020-03-22 05:01:00+00:00,start,1127,relax_BP,103,,chair,Day7
rest_in_chair,1,2020-03-22 05:18:00+00:00,complete,1129,relax_BP,103,,chair,Day7
go_kitchen_shelf,1,2020-03-22 05:18:00+00:00,complete,1130,drink,104,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 05:18:00+00:00,start,1131,drink,104,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 05:18:00+00:00,complete,1133,drink,104,,kitchen_shelf ,Day7
go_kitchen_sink,1,2020-03-22 05:18:00+00:00,complete,1134,drink,104,,kitchen_sink ,Day7
get_water,1,2020-03-22 05:18:00+00:00,start,1135,drink,104,,kitchen_sink ,Day7
get_water,1,2020-03-22 05:18:00+00:00,complete,1137,drink,104,,kitchen_sink ,Day7
drink_water,1,2020-03-22 05:18:00+00:00,start,1138,drink,104,,kitchen_sink ,Day7
drink_water,1,2020-03-22 05:20:00+00:00,complete,1140,drink,104,,kitchen_sink ,Day7
go_chair,1,2020-03-22 05:20:00+00:00,complete,1141,relax_BP,105,,chair,Day7
rest_in_chair,1,2020-03-22 05:20:00+00:00,start,1142,relax_BP,105,,chair,Day7
rest_in_chair,1,2020-03-22 05:39:00+00:00,complete,1144,relax_BP,105,,chair,Day7
go_chair,1,2020-03-22 05:39:00+00:00,complete,1145,relax_BP,106,,chair,Day7
rest_in_chair,1,2020-03-22 05:39:00+00:00,start,1146,relax_BP,106,,chair,Day7
rest_in_chair,1,2020-03-22 05:57:00+00:00,complete,1147,relax_BP,106,,chair,Day7
go_chair,1,2020-03-22 05:57:00+00:00,complete,1148,relax_BP,107,,chair,Day7
rest_in_chair,1,2020-03-22 05:57:00+00:00,start,1149,relax_BP,107,,chair,Day7
rest_in_chair,1,2020-03-22 06:22:00+00:00,complete,1150,relax_BP,107,,chair,Day7
go_wc,1,2020-03-22 06:22:00+00:00,complete,1151,wc,108,,wc,Day7
go_wc,1,2020-03-22 06:23:00+00:00,complete,1152,wc,108,,wc,Day7
wc_do,1,2020-03-22 06:23:00+00:00,start,1153,wc,108,,wc,Day7
wc_do,1,2020-03-22 06:26:00+00:00,complete,1155,wc,108,,wc,Day7
wc_flush,1,2020-03-22 06:26:00+00:00,start,1156,wc,108,,wc,Day7
wc_flush,1,2020-03-22 06:27:00+00:00,complete,1158,wc,108,,wc,Day7
go_bathroom_sink,1,2020-03-22 06:27:00+00:00,complete,1159,wc,108,,bathroom_sink,Day7
wash_hands,1,2020-03-22 06:27:00+00:00,start,1160,wc,108,,bathroom_sink,Day7
wash_hands,1,2020-03-22 06:27:00+00:00,complete,1161,wc,108,,bathroom_sink,Day7
go_chair,1,2020-03-22 06:27:00+00:00,complete,1162,relax_BP,109,,chair,Day7
rest_in_chair,1,2020-03-22 06:27:00+00:00,start,1163,relax_BP,109,,chair,Day7
rest_in_chair,1,2020-03-22 06:48:00+00:00,complete,1165,relax_BP,109,,chair,Day7
go_kitchen_shelf,1,2020-03-22 06:48:00+00:00,complete,1166,drink,110,,kitchen_shelf ,Day7
go_kitchen_shelf,1,2020-03-22 06:49:00+00:00,complete,1167,drink,110,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 06:49:00+00:00,start,1168,drink,110,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 06:49:00+00:00,complete,1170,drink,110,,kitchen_shelf ,Day7
go_kitchen_sink,1,2020-03-22 06:49:00+00:00,complete,1171,drink,110,,kitchen_sink ,Day7
get_water,1,2020-03-22 06:49:00+00:00,start,1172,drink,110,,kitchen_sink ,Day7
get_water,1,2020-03-22 06:49:00+00:00,complete,1174,drink,110,,kitchen_sink ,Day7
drink_water,1,2020-03-22 06:49:00+00:00,start,1175,drink,110,,kitchen_sink ,Day7
drink_water,1,2020-03-22 06:51:00+00:00,complete,1177,drink,110,,kitchen_sink ,Day7
go_chair,1,2020-03-22 06:51:00+00:00,complete,1178,relax_BP,111,,chair,Day7
rest_in_chair,1,2020-03-22 06:51:00+00:00,start,1179,relax_BP,111,,chair,Day7
rest_in_chair,1,2020-03-22 07:14:00+00:00,complete,1181,relax_BP,111,,chair,Day7
go_chair,1,2020-03-22 07:14:00+00:00,complete,1182,relax_BP,112,,chair,Day7
rest_in_chair,1,2020-03-22 07:14:00+00:00,start,1183,relax_BP,112,,chair,Day7
rest_in_chair,1,2020-03-22 07:29:00+00:00,complete,1184,relax_BP,112,,chair,Day7
go_chair,1,2020-03-22 07:29:00+00:00,complete,1185,relax_BP,113,,chair,Day7
rest_in_chair,1,2020-03-22 07:29:00+00:00,start,1186,relax_BP,113,,chair,Day7
rest_in_chair,1,2020-03-22 07:48:00+00:00,complete,1187,relax_BP,113,,chair,Day7
go_fridge,1,2020-03-22 07:48:00+00:00,complete,1191,cook_and_eat_BP,114,,fridge,Day7
get_food_from_fridge,1,2020-03-22 07:48:00+00:00,start,1192,cook_and_eat_BP,114,,fridge,Day7
get_food_from_fridge,1,2020-03-22 07:49:00+00:00,complete,1194,cook_and_eat_BP,114,,fridge,Day7
go_kitchen_shelf,1,2020-03-22 07:49:00+00:00,complete,1195,cook_and_eat_BP,114,,kitchen_shelf ,Day7
get_bread,1,2020-03-22 07:49:00+00:00,start,1196,cook_and_eat_BP,114,,fridge,Day7
get_bread,1,2020-03-22 07:50:00+00:00,complete,1198,cook_and_eat_BP,114,,fridge,Day7
go_dining_table,1,2020-03-22 07:50:00+00:00,complete,1199,cook_and_eat_BP,114,,dining_table ,Day7
eat_cold_meal,1,2020-03-22 07:50:00+00:00,start,1200,cook_and_eat_BP,114,,dining_table ,Day7
eat_cold_meal,1,2020-03-22 08:20:00+00:00,complete,1202,cook_and_eat_BP,114,,dining_table ,Day7
go_kitchen_sink,1,2020-03-22 08:20:00+00:00,complete,1203,cook_and_eat_BP,114,,kitchen_sink ,Day7
put_plate_to_sink,1,2020-03-22 08:20:00+00:00,start,1204,cook_and_eat_BP,114,,kitchen_sink ,Day7
put_plate_to_sink,1,2020-03-22 08:20:00+00:00,complete,1206,cook_and_eat_BP,114,,kitchen_sink ,Day7
go_kitchen_shelf,1,2020-03-22 08:20:00+00:00,complete,1207,drink,115,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 08:20:00+00:00,start,1208,drink,115,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 08:21:00+00:00,complete,1210,drink,115,,kitchen_shelf ,Day7
go_kitchen_sink,1,2020-03-22 08:21:00+00:00,complete,1211,drink,115,,kitchen_sink ,Day7
get_water,1,2020-03-22 08:21:00+00:00,start,1212,drink,115,,kitchen_sink ,Day7
get_water,1,2020-03-22 08:21:00+00:00,complete,1214,drink,115,,kitchen_sink ,Day7
drink_water,1,2020-03-22 08:21:00+00:00,start,1215,drink,115,,kitchen_sink ,Day7
drink_water,1,2020-03-22 08:23:00+00:00,complete,1217,drink,115,,kitchen_sink ,Day7
go_chair,1,2020-03-22 08:23:00+00:00,complete,1218,relax_BP,116,,chair,Day7
rest_in_chair,1,2020-03-22 08:23:00+00:00,start,1219,relax_BP,116,,chair,Day7
rest_in_chair,1,2020-03-22 08:42:00+00:00,complete,1221,relax_BP,116,,chair,Day7
go_chair,1,2020-03-22 08:42:00+00:00,complete,1222,relax_BP,117,,chair,Day7
rest_in_chair,1,2020-03-22 08:42:00+00:00,start,1223,relax_BP,117,,chair,Day7
rest_in_chair,1,2020-03-22 09:06:00+00:00,complete,1224,relax_BP,117,,chair,Day7
go_chair,1,2020-03-22 09:07:00+00:00,complete,1229,relax_BP,118,,chair,Day7
rest_in_chair,1,2020-03-22 09:07:00+00:00,start,1230,relax_BP,118,,chair,Day7
rest_in_chair,1,2020-03-22 09:27:00+00:00,complete,1232,relax_BP,118,,chair,Day7
go_chair,1,2020-03-22 09:27:00+00:00,complete,1233,relax_BP,119,,chair,Day7
rest_in_chair,1,2020-03-22 09:27:00+00:00,start,1234,relax_BP,119,,chair,Day7
rest_in_chair,1,2020-03-22 09:49:00+00:00,complete,1235,relax_BP,119,,chair,Day7
go_kitchen_shelf,1,2020-03-22 09:49:00+00:00,complete,1236,drink,120,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 09:49:00+00:00,start,1237,drink,120,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 09:50:00+00:00,complete,1239,drink,120,,kitchen_shelf ,Day7
go_kitchen_sink,1,2020-03-22 09:50:00+00:00,complete,1240,drink,120,,kitchen_sink ,Day7
get_water,1,2020-03-22 09:50:00+00:00,start,1241,drink,120,,kitchen_sink ,Day7
get_water,1,2020-03-22 09:50:00+00:00,complete,1243,drink,120,,kitchen_sink ,Day7
drink_water,1,2020-03-22 09:50:00+00:00,start,1244,drink,120,,kitchen_sink ,Day7
drink_water,1,2020-03-22 09:51:00+00:00,complete,1246,drink,120,,kitchen_sink ,Day7
go_wc,1,2020-03-22 09:51:00+00:00,complete,1247,wc,121,,wc,Day7
go_wc,1,2020-03-22 09:52:00+00:00,complete,1248,wc,121,,wc,Day7
wc_do,1,2020-03-22 09:52:00+00:00,start,1249,wc,121,,wc,Day7
wc_do,1,2020-03-22 09:55:00+00:00,complete,1251,wc,121,,wc,Day7
wc_flush,1,2020-03-22 09:55:00+00:00,start,1252,wc,121,,wc,Day7
wc_flush,1,2020-03-22 09:55:00+00:00,complete,1254,wc,121,,wc,Day7
go_bathroom_sink,1,2020-03-22 09:55:00+00:00,complete,1255,wc,121,,bathroom_sink,Day7
wash_hands,1,2020-03-22 09:55:00+00:00,start,1256,wc,121,,bathroom_sink,Day7
wash_hands,1,2020-03-22 09:55:00+00:00,complete,1257,wc,121,,bathroom_sink,Day7
go_chair,1,2020-03-22 09:55:00+00:00,complete,1258,relax_BP,122,,chair,Day7
go_chair,1,2020-03-22 09:56:00+00:00,complete,1259,relax_BP,122,,chair,Day7
rest_in_chair,1,2020-03-22 09:56:00+00:00,start,1260,relax_BP,122,,chair,Day7
rest_in_chair,1,2020-03-22 10:12:00+00:00,complete,1262,relax_BP,122,,chair,Day7
go_entrace,1,2020-03-22 10:12:00+00:00,complete,1263,someone_at_entrace,123,,entrace,Day7
interact_with_man,1,2020-03-22 10:12:00+00:00,start,1264,someone_at_entrace,123,,entrace,Day7
interact_with_man,1,2020-03-22 10:14:00+00:00,complete,1266,someone_at_entrace,123,,entrace,Day7
go_computer,1,2020-03-22 10:14:00+00:00,complete,1267,use_computer,124,,computer ,Day7
go_computer,1,2020-03-22 10:15:00+00:00,complete,1268,use_computer,124,,computer ,Day7
switch_computer_on,1,2020-03-22 10:15:00+00:00,start,1269,use_computer,124,,computer ,Day7
switch_computer_on,1,2020-03-22 10:15:00+00:00,complete,1271,use_computer,124,,computer ,Day7
go_computer_chair,1,2020-03-22 10:15:00+00:00,complete,1272,use_computer,124,,computer_chair,Day7
use_the_computer,1,2020-03-22 10:15:00+00:00,start,1273,use_computer,124,,computer ,Day7
use_the_computer,1,2020-03-22 11:48:00+00:00,complete,1275,use_computer,124,,computer ,Day7
go_computer,1,2020-03-22 11:48:00+00:00,complete,1276,use_computer,124,,computer ,Day7
switch_computer_off,1,2020-03-22 11:48:00+00:00,start,1277,use_computer,124,,computer ,Day7
switch_computer_off,1,2020-03-22 11:48:00+00:00,complete,1279,use_computer,124,,computer ,Day7
go_kitchen_shelf,1,2020-03-22 11:48:00+00:00,complete,1280,drink,125,,kitchen_shelf ,Day7
go_kitchen_shelf,1,2020-03-22 11:49:00+00:00,complete,1281,drink,125,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 11:49:00+00:00,start,1282,drink,125,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 11:49:00+00:00,complete,1284,drink,125,,kitchen_shelf ,Day7
go_kitchen_sink,1,2020-03-22 11:49:00+00:00,complete,1285,drink,125,,kitchen_sink ,Day7
get_water,1,2020-03-22 11:49:00+00:00,start,1286,drink,125,,kitchen_sink ,Day7
get_water,1,2020-03-22 11:49:00+00:00,complete,1288,drink,125,,kitchen_sink ,Day7
drink_water,1,2020-03-22 11:49:00+00:00,start,1289,drink,125,,kitchen_sink ,Day7
drink_water,1,2020-03-22 11:51:00+00:00,complete,1291,drink,125,,kitchen_sink ,Day7
go_chair,1,2020-03-22 11:51:00+00:00,complete,1292,relax_BP,126,,chair,Day7
rest_in_chair,1,2020-03-22 11:51:00+00:00,start,1293,relax_BP,126,,chair,Day7
rest_in_chair,1,2020-03-22 12:09:00+00:00,complete,1295,relax_BP,126,,chair,Day7
go_chair,1,2020-03-22 12:09:00+00:00,complete,1296,relax_BP,127,,chair,Day7
rest_in_chair,1,2020-03-22 12:09:00+00:00,start,1297,relax_BP,127,,chair,Day7
rest_in_chair,1,2020-03-22 12:33:00+00:00,complete,1298,relax_BP,127,,chair,Day7
go_chair,1,2020-03-22 12:33:00+00:00,complete,1299,relax_BP,128,,chair,Day7
rest_in_chair,1,2020-03-22 12:33:00+00:00,start,1300,relax_BP,128,,chair,Day7
rest_in_chair,1,2020-03-22 12:56:00+00:00,complete,1301,relax_BP,128,,chair,Day7
go_kitchen_shelf,1,2020-03-22 12:56:00+00:00,complete,1302,drink,129,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 12:56:00+00:00,start,1303,drink,129,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 12:56:00+00:00,complete,1305,drink,129,,kitchen_shelf ,Day7
go_kitchen_sink,1,2020-03-22 12:56:00+00:00,complete,1306,drink,129,,kitchen_sink ,Day7
get_water,1,2020-03-22 12:56:00+00:00,start,1307,drink,129,,kitchen_sink ,Day7
get_water,1,2020-03-22 12:56:00+00:00,complete,1309,drink,129,,kitchen_sink ,Day7
drink_water,1,2020-03-22 12:56:00+00:00,start,1310,drink,129,,kitchen_sink ,Day7
drink_water,1,2020-03-22 12:57:00+00:00,complete,1312,drink,129,,kitchen_sink ,Day7
go_wc,1,2020-03-22 12:57:00+00:00,complete,1313,wc,130,,wc,Day7
go_wc,1,2020-03-22 12:58:00+00:00,complete,1314,wc,130,,wc,Day7
wc_do,1,2020-03-22 12:58:00+00:00,start,1315,wc,130,,wc,Day7
wc_do,1,2020-03-22 13:01:00+00:00,complete,1317,wc,130,,wc,Day7
wc_flush,1,2020-03-22 13:01:00+00:00,start,1318,wc,130,,wc,Day7
wc_flush,1,2020-03-22 13:01:00+00:00,complete,1320,wc,130,,wc,Day7
go_bathroom_sink,1,2020-03-22 13:01:00+00:00,complete,1321,wc,130,,bathroom_sink,Day7
wash_hands,1,2020-03-22 13:01:00+00:00,start,1322,wc,130,,bathroom_sink,Day7
wash_hands,1,2020-03-22 13:01:00+00:00,complete,1323,wc,130,,bathroom_sink,Day7
go_chair,1,2020-03-22 13:01:00+00:00,complete,1324,relax_BP,131,,chair,Day7
go_chair,1,2020-03-22 13:02:00+00:00,complete,1325,relax_BP,131,,chair,Day7
rest_in_chair,1,2020-03-22 13:02:00+00:00,start,1326,relax_BP,131,,chair,Day7
rest_in_chair,1,2020-03-22 13:20:00+00:00,complete,1328,relax_BP,131,,chair,Day7
go_chair,1,2020-03-22 13:20:00+00:00,complete,1329,relax_BP,132,,chair,Day7
rest_in_chair,1,2020-03-22 13:20:00+00:00,start,1330,relax_BP,132,,chair,Day7
rest_in_chair,1,2020-03-22 13:40:00+00:00,complete,1331,relax_BP,132,,chair,Day7
go_chair,1,2020-03-22 13:40:00+00:00,complete,1332,relax_BP,133,,chair,Day7
rest_in_chair,1,2020-03-22 13:40:00+00:00,start,1333,relax_BP,133,,chair,Day7
rest_in_chair,1,2020-03-22 13:56:00+00:00,complete,1334,relax_BP,133,,chair,Day7
go_fridge,1,2020-03-22 13:56:00+00:00,complete,1338,cook_and_eat_BP,134,,fridge,Day7
go_fridge,1,2020-03-22 13:57:00+00:00,complete,1339,cook_and_eat_BP,134,,fridge,Day7
get_food_from_fridge,1,2020-03-22 13:57:00+00:00,start,1340,cook_and_eat_BP,134,,fridge,Day7
get_food_from_fridge,1,2020-03-22 13:58:00+00:00,complete,1342,cook_and_eat_BP,134,,fridge,Day7
go_kitchen_shelf,1,2020-03-22 13:58:00+00:00,complete,1343,cook_and_eat_BP,134,,kitchen_shelf ,Day7
get_bread,1,2020-03-22 13:58:00+00:00,start,1344,cook_and_eat_BP,134,,fridge,Day7
get_bread,1,2020-03-22 13:59:00+00:00,complete,1346,cook_and_eat_BP,134,,fridge,Day7
go_dining_table,1,2020-03-22 13:59:00+00:00,complete,1347,cook_and_eat_BP,134,,dining_table ,Day7
eat_cold_meal,1,2020-03-22 13:59:00+00:00,start,1348,cook_and_eat_BP,134,,dining_table ,Day7
eat_cold_meal,1,2020-03-22 14:31:00+00:00,complete,1350,cook_and_eat_BP,134,,dining_table ,Day7
go_kitchen_sink,1,2020-03-22 14:31:00+00:00,complete,1351,cook_and_eat_BP,134,,kitchen_sink ,Day7
put_plate_to_sink,1,2020-03-22 14:31:00+00:00,start,1352,cook_and_eat_BP,134,,kitchen_sink ,Day7
put_plate_to_sink,1,2020-03-22 14:31:00+00:00,complete,1354,cook_and_eat_BP,134,,kitchen_sink ,Day7
go_kitchen_shelf,1,2020-03-22 14:31:00+00:00,complete,1355,drink,135,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 14:31:00+00:00,start,1356,drink,135,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 14:31:00+00:00,complete,1358,drink,135,,kitchen_shelf ,Day7
go_kitchen_sink,1,2020-03-22 14:31:00+00:00,complete,1359,drink,135,,kitchen_sink ,Day7
get_water,1,2020-03-22 14:31:00+00:00,start,1360,drink,135,,kitchen_sink ,Day7
get_water,1,2020-03-22 14:32:00+00:00,complete,1362,drink,135,,kitchen_sink ,Day7
drink_water,1,2020-03-22 14:32:00+00:00,start,1363,drink,135,,kitchen_sink ,Day7
drink_water,1,2020-03-22 14:34:00+00:00,complete,1365,drink,135,,kitchen_sink ,Day7
go_chair,1,2020-03-22 14:34:00+00:00,complete,1366,relax_BP,136,,chair,Day7
rest_in_chair,1,2020-03-22 14:34:00+00:00,start,1367,relax_BP,136,,chair,Day7
rest_in_chair,1,2020-03-22 14:51:00+00:00,complete,1369,relax_BP,136,,chair,Day7
go_chair,1,2020-03-22 14:51:00+00:00,complete,1370,relax_BP,137,,chair,Day7
rest_in_chair,1,2020-03-22 14:51:00+00:00,start,1371,relax_BP,137,,chair,Day7
go_chair,1,2020-03-22 15:12:00+00:00,complete,1376,relax_BP,137,,chair,Day7
rest_in_chair,1,2020-03-22 15:14:00+00:00,complete,1378,relax_BP,137,,chair,Day7
go_entrace,1,2020-03-22 15:09:00+00:00,complete,1372,someone_at_entrace,138,,entrace,Day7
interact_with_man,1,2020-03-22 15:09:00+00:00,start,1373,someone_at_entrace,138,,entrace,Day7
interact_with_man,1,2020-03-22 15:12:00+00:00,complete,1375,someone_at_entrace,138,,entrace,Day7
go_chair,1,2020-03-22 15:14:00+00:00,complete,1379,relax_BP,139,,chair,Day7
rest_in_chair,1,2020-03-22 15:14:00+00:00,start,1380,relax_BP,139,,chair,Day7
rest_in_chair,1,2020-03-22 15:36:00+00:00,complete,1381,relax_BP,139,,chair,Day7
go_chair,1,2020-03-22 15:36:00+00:00,complete,1382,relax_BP,140,,chair,Day7
rest_in_chair,1,2020-03-22 15:36:00+00:00,start,1383,relax_BP,140,,chair,Day7
rest_in_chair,1,2020-03-22 15:57:00+00:00,complete,1384,relax_BP,140,,chair,Day7
go_kitchen_shelf,1,2020-03-22 15:57:00+00:00,complete,1385,drink,141,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 15:57:00+00:00,start,1386,drink,141,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 15:57:00+00:00,complete,1388,drink,141,,kitchen_shelf ,Day7
go_kitchen_sink,1,2020-03-22 15:57:00+00:00,complete,1389,drink,141,,kitchen_sink ,Day7
go_kitchen_sink,1,2020-03-22 15:58:00+00:00,complete,1390,drink,141,,kitchen_sink ,Day7
get_water,1,2020-03-22 15:58:00+00:00,start,1391,drink,141,,kitchen_sink ,Day7
get_water,1,2020-03-22 15:58:00+00:00,complete,1393,drink,141,,kitchen_sink ,Day7
drink_water,1,2020-03-22 15:58:00+00:00,start,1394,drink,141,,kitchen_sink ,Day7
drink_water,1,2020-03-22 15:59:00+00:00,complete,1396,drink,141,,kitchen_sink ,Day7
go_chair,1,2020-03-22 15:59:00+00:00,complete,1397,relax_BP,142,,chair,Day7
rest_in_chair,1,2020-03-22 15:59:00+00:00,start,1398,relax_BP,142,,chair,Day7
rest_in_chair,1,2020-03-22 16:19:00+00:00,complete,1400,relax_BP,142,,chair,Day7
go_chair,1,2020-03-22 16:19:00+00:00,complete,1401,relax_BP,143,,chair,Day7
rest_in_chair,1,2020-03-22 16:19:00+00:00,start,1402,relax_BP,143,,chair,Day7
rest_in_chair,1,2020-03-22 16:36:00+00:00,complete,1403,relax_BP,143,,chair,Day7
go_chair,1,2020-03-22 16:36:00+00:00,complete,1404,relax_BP,144,,chair,Day7
rest_in_chair,1,2020-03-22 16:36:00+00:00,start,1405,relax_BP,144,,chair,Day7
rest_in_chair,1,2020-03-22 17:00:00+00:00,complete,1406,relax_BP,144,,chair,Day7
go_chair,1,2020-03-22 17:00:00+00:00,complete,1407,relax_BP,145,,chair,Day7
rest_in_chair,1,2020-03-22 17:00:00+00:00,start,1408,relax_BP,145,,chair,Day7
rest_in_chair,1,2020-03-22 17:23:00+00:00,complete,1409,relax_BP,145,,chair,Day7
go_chair,1,2020-03-22 17:23:00+00:00,complete,1410,relax_BP,146,,chair,Day7
rest_in_chair,1,2020-03-22 17:23:00+00:00,start,1411,relax_BP,146,,chair,Day7
rest_in_chair,1,2020-03-22 17:46:00+00:00,complete,1412,relax_BP,146,,chair,Day7
go_kitchen_shelf,1,2020-03-22 17:46:00+00:00,complete,1413,drink,147,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 17:46:00+00:00,start,1414,drink,147,,kitchen_shelf ,Day7
get_glass,1,2020-03-22 17:46:00+00:00,complete,1416,drink,147,,kitchen_shelf ,Day7
